ID;X;Y;ANGLE;HEAD;FAST_BREAK;PREDICTED_GOAL;XG;FOOTBALL_PITCH_CELL
4562;89;7;4,680887795;Y;N;N;0,01482343;X88|Y6
5569;89;7;4,680887795;N;N;N;0,029684977;X88|Y6
4564;89;7;4,680887795;Y;Y;N;0,048526228;X88|Y6
4563;89;7;4,680887795;N;Y;N;0,093954787;X88|Y6
4566;89;9;4,662220358;Y;N;N;0,014806908;X88|Y8
4565;89;9;4,662220358;N;N;N;0,029652389;X88|Y8
4568;89;9;4,662220358;Y;Y;N;0,048473991;X88|Y8
4567;89;9;4,662220358;N;Y;N;0,093858471;X88|Y8
4191;9;-1;43,83945444;N;Y;Y;0,527029753;X8|Y-2
4190;9;-1;43,83945444;Y;N;N;0,139180667;X8|Y-2
4189;9;-1;43,83945444;N;N;N;0,247408894;X8|Y-2
4192;9;-1;43,83945444;Y;Y;N;0,354021716;X8|Y-2
4186;9;-3;40,69562391;Y;N;N;0,117870987;X8|Y-4
4185;9;-3;40,69562391;N;N;N;0,213641154;X8|Y-4
4188;9;-3;40,69562391;Y;Y;N;0,311730068;X8|Y-4
4187;9;-3;40,69562391;N;Y;N;0,479408826;X8|Y-4
4184;9;-5;35,42855213;Y;Y;N;0,24760466;X8|Y-6
4128;9;-5;35,42855213;Y;N;N;0,088496477;X8|Y-6
4127;9;-5;35,42855213;N;N;N;0,1648603;X8|Y-6
4129;9;-5;35,42855213;N;Y;N;0,400880813;X8|Y-6
4124;9;-7;29,46589478;Y;N;N;0,063346321;X8|Y-8
4123;9;-7;29,46589478;N;N;N;0,120886213;X8|Y-8
4126;9;-7;29,46589478;Y;Y;N;0,18648818;X8|Y-8
4125;9;-7;29,46589478;N;Y;N;0,317917121;X8|Y-8
4268;9;11;19,25443911;Y;N;N;0,035131293;X8|Y10
4267;9;11;19,25443911;N;N;N;0,068928418;X8|Y10
4270;9;11;19,25443911;Y;Y;N;0,109857685;X8|Y10
4269;9;11;19,25443911;N;Y;N;0,200597614;X8|Y10
4272;9;13;15,55930055;Y;N;N;0,028278544;X8|Y12
4271;9;13;15,55930055;N;N;N;0,055864862;X8|Y12
4328;9;13;15,55930055;Y;Y;N;0,0897851;X8|Y12
4273;9;13;15,55930055;N;Y;N;0,167057084;X8|Y12
4330;9;15;12,68858571;Y;N;N;0,023868436;X8|Y14
4329;9;15;12,68858571;N;N;N;0,04736229;X8|Y14
4332;9;15;12,68858571;Y;Y;N;0,076538424;X8|Y14
4331;9;15;12,68858571;N;Y;N;0,144216207;X8|Y14
4334;9;17;10,46695387;Y;N;N;0,020923109;X8|Y16
4333;9;17;10,46695387;N;N;N;0,041641534;X8|Y16
4336;9;17;10,46695387;Y;Y;N;0,06754343;X8|Y16
4335;9;17;10,46695387;N;Y;N;0,128373208;X8|Y16
4338;9;19;8,73843927;Y;N;N;0,018880405;X8|Y18
4337;9;19;8,73843927;N;N;N;0,037653901;X8|Y18
4340;9;19;8,73843927;Y;Y;N;0,06123389;X8|Y18
4339;9;19;8,73843927;N;Y;N;0,117094856;X8|Y18
4342;9;21;7,380481362;Y;N;N;0,017413995;X8|Y20
4341;9;21;7,380481362;N;N;N;0,034781074;X8|Y20
4344;9;21;7,380481362;Y;Y;N;0,056667951;X8|Y20
4343;9;21;7,380481362;N;Y;N;0,108846566;X8|Y20
4400;9;23;6,301353084;Y;N;N;0,016328982;X8|Y22
4345;9;23;6,301353084;N;N;N;0,032649928;X8|Y22
4402;9;23;6,301353084;Y;Y;N;0,053269739;X8|Y22
4401;9;23;6,301353084;N;Y;N;0,102659874;X8|Y22
4404;9;25;5,433582924;Y;N;N;0,015504945;X8|Y24
4403;9;25;5,433582924;N;N;N;0,03102824;X8|Y24
4406;9;25;5,433582924;Y;Y;N;0,050677541;X8|Y24
4405;9;25;5,433582924;N;Y;N;0,097912831;X8|Y24
4408;9;27;4,727661038;Y;N;N;0,014864907;X8|Y26
4407;9;27;4,727661038;N;N;N;0,02976678;X8|Y26
4410;9;27;4,727661038;Y;Y;N;0,048657349;X8|Y26
4409;9;27;4,727661038;N;Y;N;0,094196506;X8|Y26
4412;9;29;4,147076556;Y;N;N;0,014358068;X8|Y28
4411;9;29;4,147076556;N;N;N;0,028766679;X8|Y28
4414;9;29;4,147076556;Y;Y;N;0,047053345;X8|Y28
4413;9;29;4,147076556;N;Y;N;0,091235259;X8|Y28
4416;9;31;3,664671516;Y;N;N;0,013949922;X8|Y30
4415;9;31;3,664671516;N;N;N;0,027960569;X8|Y30
4472;9;31;3,664671516;Y;Y;N;0,045758943;X8|Y30
4417;9;31;3,664671516;N;Y;N;0,088838752;X8|Y30
4474;9;33;3,260035756;Y;N;N;0,013616411;X8|Y32
4473;9;33;3,260035756;N;N;N;0,02730137;X8|Y32
4476;9;33;3,260035756;Y;Y;N;0,044699424;X8|Y32
4475;9;33;3,260035756;N;Y;N;0,086872558;X8|Y32
5010;91;1;4,605809897;Y;N;N;0,014757092;X90|Y0
5009;91;1;4,605809897;N;N;N;0,029554126;X90|Y0
5066;91;1;4,605809897;Y;Y;N;0,048316461;X90|Y0
5011;91;1;4,605809897;N;Y;N;0,093567954;X90|Y0
5068;91;3;4,601377139;Y;N;N;0,014753185;X90|Y2
5067;91;3;4,601377139;N;N;N;0,029546417;X90|Y2
5070;91;3;4,601377139;Y;Y;N;0,048304102;X90|Y2
5069;91;3;4,601377139;N;Y;N;0,093545159;X90|Y2
5072;91;5;4,592537118;Y;N;N;0,014745395;X90|Y4
5071;91;5;4,592537118;N;N;N;0,029531051;X90|Y4
5074;91;5;4,592537118;Y;Y;N;0,048279466;X90|Y4
5073;91;5;4,592537118;N;Y;N;0,093499716;X90|Y4
5076;91;7;4,579340455;Y;N;N;0,014733774;X90|Y6
5075;91;7;4,579340455;N;N;N;0,029508126;X90|Y6
5078;91;7;4,579340455;Y;Y;N;0,04824271;X90|Y6
5077;91;7;4,579340455;N;Y;N;0,093431913;X90|Y6
5080;91;9;4,561862181;Y;N;N;0,014718396;X90|Y8
5079;91;9;4,561862181;N;N;N;0,02947779;X90|Y8
5082;91;9;4,561862181;Y;Y;N;0,04819407;X90|Y8
5081;91;9;4,561862181;N;Y;N;0,09334218;X90|Y8
5578;93;1;4,506886509;Y;N;N;0,014670131;X92|Y0
5577;93;1;4,506886509;N;N;N;0,029382569;X92|Y0
5580;93;1;4,506886509;Y;Y;N;0,048041383;X92|Y0
5579;93;1;4,506886509;N;Y;N;0,09306044;X92|Y0
5582;93;3;4,502732848;Y;N;N;0,014666491;X92|Y2
5581;93;3;4,502732848;N;N;N;0,029375386;X92|Y2
5584;93;3;4,502732848;Y;Y;N;0,048029865;X92|Y2
5583;93;3;4,502732848;N;Y;N;0,093039184;X92|Y2
5586;93;5;4,494448406;Y;N;N;0,014659233;X92|Y4
5585;93;5;4,494448406;N;N;N;0,029361066;X92|Y4
4508;93;5;4,494448406;Y;Y;N;0,048006901;X92|Y4
5587;93;5;4,494448406;N;Y;N;0,092996803;X92|Y4
4510;93;7;4,482078627;Y;N;N;0,014648402;X92|Y6
4509;93;7;4,482078627;N;N;N;0,029339697;X92|Y6
4512;93;7;4,482078627;Y;Y;N;0,047972633;X92|Y6
4511;93;7;4,482078627;N;Y;N;0,092933554;X92|Y6
4514;93;9;4,465690903;Y;N;N;0,014634066;X92|Y8
4513;93;9;4,465690903;N;N;N;0,029311411;X92|Y8
325;93;9;4,465690903;Y;Y;N;0,047927269;X92|Y8
4515;93;9;4,465690903;N;Y;N;0,092849821;X92|Y8
4883;95;1;4,412120605;Y;N;N;0,014587298;X94|Y0
4882;95;1;4,412120605;N;N;N;0,029219127;X94|Y0
4885;95;1;4,412120605;Y;Y;N;0,047779261;X94|Y0
4884;95;1;4,412120605;N;Y;N;0,092576574;X94|Y0
5085;95;3;4,408223108;Y;N;N;0,014583901;X94|Y2
5084;95;3;4,408223108;N;N;N;0,029212424;X94|Y2
5087;95;3;4,408223108;Y;Y;N;0,047768509;X94|Y2
5086;95;3;4,408223108;N;Y;N;0,092556722;X94|Y2
5089;95;5;4,400448695;Y;N;N;0,014577128;X94|Y4
5088;95;5;4,400448695;N;N;N;0,029199058;X94|Y4
5091;95;5;4,400448695;Y;Y;N;0,04774707;X94|Y4
5090;95;5;4,400448695;N;Y;N;0,092517135;X94|Y4
5093;95;7;4,388838256;Y;N;N;0,014567018;X94|Y6
5092;95;7;4,388838256;N;N;N;0,029179108;X94|Y6
5095;95;7;4,388838256;Y;Y;N;0,04771507;X94|Y6
5094;95;7;4,388838256;N;Y;N;0,092458042;X94|Y6
5097;95;9;4,373452458;Y;N;N;0,014553632;X94|Y8
5096;95;9;4,373452458;N;N;N;0,029152691;X94|Y8
5099;95;9;4,373452458;Y;Y;N;0,047672696;X94|Y8
5098;95;9;4,373452458;N;Y;N;0,092379787;X94|Y8
4804;97;1;4,321255635;Y;N;N;0,014508308;X96|Y0
4803;97;1;4,321255635;N;N;N;0,029063242;X96|Y0
4806;97;1;4,321255635;Y;Y;N;0,047529205;X96|Y0
4805;97;1;4,321255635;N;Y;N;0,092114748;X96|Y0
4808;97;3;4,317593677;Y;N;N;0,014505133;X96|Y2
4807;97;3;4,317593677;N;N;N;0,029056977;X96|Y2
4810;97;3;4,317593677;Y;Y;N;0,047519153;X96|Y2
4809;97;3;4,317593677;N;Y;N;0,09209618;X96|Y2
4812;97;5;4,310288314;Y;N;N;0,014498802;X96|Y4
4811;97;5;4,310288314;N;N;N;0,029044482;X96|Y4
5012;97;5;4,310288314;Y;Y;N;0,047499108;X96|Y4
4813;97;5;4,310288314;N;Y;N;0,092059146;X96|Y4
5014;97;7;4,299376417;Y;N;N;0,014489351;X96|Y6
5013;97;7;4,299376417;N;N;N;0,029025828;X96|Y6
5016;97;7;4,299376417;Y;Y;N;0,04746918;X96|Y6
5015;97;7;4,299376417;N;Y;N;0,092003856;X96|Y6
5018;97;9;4,284912716;Y;N;N;0,014476833;X96|Y8
5017;97;9;4,284912716;N;N;N;0,02900112;X96|Y8
5020;97;9;4,284912716;Y;Y;N;0,04742954;X96|Y8
5019;97;9;4,284912716;N;Y;N;0,091930614;X96|Y8
7019;99;1;4,234055721;Y;N;N;0,0144329;X98|Y0
7018;99;1;4,234055721;N;N;N;0,028914404;X98|Y0
7021;99;1;4,234055721;Y;Y;N;0,047290405;X98|Y0
7020;99;1;4,234055721;N;Y;N;0,091673498;X98|Y0
7025;99;3;4,23061071;Y;Y;N;0,047280994;X98|Y2
7023;99;3;4,23061071;Y;N;N;0,014429929;X98|Y2
7022;99;3;4,23061071;N;N;N;0,028908539;X98|Y2
7024;99;3;4,23061071;N;Y;N;0,091656105;X98|Y2
7027;99;5;4,223737448;Y;N;N;0,014424003;X98|Y4
7026;99;5;4,223737448;N;N;N;0,028896841;X98|Y4
7029;99;5;4,223737448;Y;Y;N;0,047262223;X98|Y4
7028;99;5;4,223737448;N;Y;N;0,091621411;X98|Y4
7031;99;7;4,213469252;Y;N;N;0,014415154;X98|Y6
7030;99;7;4,213469252;N;N;N;0,028879374;X98|Y6
7033;99;7;4,213469252;Y;Y;N;0,047234194;X98|Y6
7032;99;7;4,213469252;N;Y;N;0,091569604;X98|Y6
7035;99;9;4,199855596;Y;N;N;0,01440343;X98|Y8
7034;99;9;4,199855596;N;N;N;0,028856231;X98|Y8
7037;99;9;4,199855596;Y;Y;N;0,047197058;X98|Y8
7036;99;9;4,199855596;N;Y;N;0,091500957;X98|Y8
1993;1;-9;6,090342632;Y;N;N;0,016124727;X0|Y-10
1992;1;-9;6,090342632;N;N;N;0,032248211;X0|Y-10
1995;1;-9;6,090342632;Y;Y;N;0,052628124;X0|Y-10
1994;1;-9;6,090342632;N;Y;N;0,101487142;X0|Y-10
1989;1;-11;3,855937098;Y;N;N;0,014110358;X0|Y-12
2077;1;-11;3,855937098;N;N;N;0,02827752;X0|Y-12
1991;1;-11;3,855937098;Y;Y;N;0,046268045;X0|Y-12
1990;1;-11;3,855937098;N;Y;N;0,089782055;X0|Y-12
2074;1;-13;2,676170435;Y;N;N;0,013148991;X0|Y-14
2073;1;-13;2,676170435;N;N;N;0,026376739;X0|Y-14
2076;1;-13;2,676170435;Y;Y;N;0,043211741;X0|Y-14
2075;1;-13;2,676170435;N;Y;N;0,084104844;X0|Y-14
2070;1;-15;1,971922961;Y;N;N;0,012606224;X0|Y-16
2069;1;-15;1,971922961;N;N;N;0,025301954;X0|Y-16
2072;1;-15;1,971922961;Y;Y;N;0,041480197;X0|Y-16
2071;1;-15;1,971922961;N;Y;N;0,080873174;X0|Y-16
2066;1;-17;1,515909507;Y;N;N;0,012266632;X0|Y-18
2065;1;-17;1,515909507;N;N;N;0,02462889;X0|Y-18
2068;1;-17;1,515909507;Y;Y;N;0,040394607;X0|Y-18
2067;1;-17;1,515909507;N;Y;N;0,078841419;X0|Y-18
2062;1;-19;1,202920793;Y;N;N;0,012038795;X0|Y-20
2061;1;-19;1,202920793;N;N;N;0,02417706;X0|Y-20
2064;1;-19;1,202920793;Y;Y;N;0,039665308;X0|Y-20
2063;1;-19;1,202920793;N;Y;N;0,077474029;X0|Y-20
2058;1;-21;0,978441508;Y;N;N;0,011877967;X0|Y-22
2057;1;-21;0,978441508;N;N;N;0,02385799;X0|Y-22
2060;1;-21;0,978441508;Y;Y;N;0,039150037;X0|Y-22
2059;1;-21;0,978441508;N;Y;N;0,076506734;X0|Y-22
2054;1;-23;0,811795333;Y;N;N;0,011759947;X0|Y-24
2053;1;-23;0,811795333;N;N;N;0,023623783;X0|Y-24
2056;1;-23;0,811795333;Y;Y;N;0,038771676;X0|Y-24
2055;1;-23;0,811795333;N;Y;N;0,075795822;X0|Y-24
2050;1;-25;0,684593756;Y;N;N;0,011670643;X0|Y-26
2049;1;-25;0,684593756;N;N;N;0,023446524;X0|Y-26
2052;1;-25;0,684593756;Y;Y;N;0,038485235;X0|Y-26
2051;1;-25;0,684593756;N;Y;N;0,075257267;X0|Y-26
73;1;-27;0,585246922;Y;N;N;0,011601362;X0|Y-28
72;1;-27;0,585246922;N;N;N;0,023308984;X0|Y-28
2048;1;-27;0,585246922;Y;Y;N;0,038262934;X0|Y-28
74;1;-27;0,585246922;N;Y;N;0,074839092;X0|Y-28
69;1;-29;0,506145268;Y;N;N;0,011546489;X0|Y-30
68;1;-29;0,506145268;N;N;N;0,023200036;X0|Y-30
71;1;-29;0,506145268;Y;Y;N;0,038086816;X0|Y-30
70;1;-29;0,506145268;N;Y;N;0,074507663;X0|Y-30
65;1;-31;0,442119794;Y;N;N;0,011502263;X0|Y-32
64;1;-31;0,442119794;N;N;N;0,023112217;X0|Y-32
67;1;-31;0,442119794;Y;Y;N;0,037944835;X0|Y-32
66;1;-31;0,442119794;N;Y;N;0,07424039;X0|Y-32
61;1;-33;0,389556873;Y;N;N;0,011466079;X0|Y-34
60;1;-33;0,389556873;N;N;N;0,023040363;X0|Y-34
63;1;-33;0,389556873;Y;Y;N;0,037828653;X0|Y-34
62;1;-33;0,389556873;N;Y;N;0,074021627;X0|Y-34
6858;101;1;4,150303618;Y;N;N;0,014360837;X100|Y0
6857;101;1;4,150303618;N;N;N;0,028772147;X100|Y0
6860;101;1;4,150303618;Y;Y;N;0,04706212;X100|Y0
6859;101;1;4,150303618;N;Y;N;0,091251484;X100|Y0
6862;101;3;4,147058759;Y;N;N;0,014358053;X100|Y2
6861;101;3;4,147058759;N;N;N;0,028766649;X100|Y2
6864;101;3;4,147058759;Y;Y;N;0,047053297;X100|Y2
6863;101;3;4,147058759;N;Y;N;0,091235169;X100|Y2
6866;101;5;4,140584213;Y;N;N;0,014352497;X100|Y4
6865;101;5;4,140584213;N;N;N;0,028755682;X100|Y4
6868;101;5;4,140584213;Y;Y;N;0,047035696;X100|Y4
6867;101;5;4,140584213;N;Y;N;0,091202623;X100|Y4
6870;101;7;4,130910145;Y;N;N;0,014344201;X100|Y6
6869;101;7;4,130910145;N;N;N;0,028739303;X100|Y6
6872;101;7;4,130910145;Y;Y;N;0,047009409;X100|Y6
6871;101;7;4,130910145;N;Y;N;0,091154013;X100|Y6
6874;101;9;4,118081368;Y;N;N;0,014333207;X100|Y8
6873;101;9;4,118081368;N;N;N;0,028717597;X100|Y8
6876;101;9;4,118081368;Y;Y;N;0,046974571;X100|Y8
6875;101;9;4,118081368;N;Y;N;0,091089588;X100|Y8
158;103;1;4,069798908;Y;N;N;0,014291903;X102|Y0
157;103;1;4,069798908;N;N;N;0,028636046;X102|Y0
160;103;1;4,069798908;Y;Y;N;0,046843675;X102|Y0
159;103;1;4,069798908;N;Y;N;0,090847482;X102|Y0
161;103;3;4,066739;N;N;N;0,028630885;X102|Y2
162;103;3;4,066739;Y;N;N;0,014289289;X102|Y2
164;103;3;4,066739;Y;Y;N;0,046835391;X102|Y2
163;103;3;4,066739;N;Y;N;0,090832158;X102|Y2
166;103;5;4,060632945;Y;N;N;0,014284075;X102|Y4
165;103;5;4,060632945;N;N;N;0,02862059;X102|Y4
168;103;5;4,060632945;Y;Y;N;0,046818865;X102|Y4
167;103;5;4,060632945;N;Y;N;0,090801586;X102|Y4
170;103;7;4,051508107;Y;N;N;0,014276287;X102|Y6
169;103;7;4,051508107;N;N;N;0,028605211;X102|Y6
172;103;7;4,051508107;Y;Y;N;0,046794178;X102|Y6
171;103;7;4,051508107;N;Y;N;0,090755917;X102|Y6
174;103;9;4,039405154;Y;N;N;0,014265963;X102|Y8
173;103;9;4,039405154;N;N;N;0,028584825;X102|Y8
176;103;9;4,039405154;Y;Y;N;0,046761454;X102|Y8
175;103;9;4,039405154;N;Y;N;0,090695374;X102|Y8
3570;11;-1;36,55347528;Y;N;N;0,094155538;X10|Y-2
3569;11;-1;36,55347528;N;N;N;0,174467898;X10|Y-2
3626;11;-1;36,55347528;Y;Y;N;0,260530063;X10|Y-2
3571;11;-1;36,55347528;N;Y;N;0,417369026;X10|Y-2
3565;11;-3;34,62662992;N;N;N;0,158273901;X10|Y-4
3566;11;-3;34,62662992;Y;N;N;0,084651679;X10|Y-4
3568;11;-3;34,62662992;Y;Y;N;0,238657189;X10|Y-4
3567;11;-3;34,62662992;N;Y;N;0,389260101;X10|Y-4
3563;11;-5;31,26694726;N;Y;N;0,342055383;X10|Y-6
3562;11;-5;31,26694726;Y;N;N;0,070143677;X10|Y-6
3561;11;-5;31,26694726;N;N;N;0,132981272;X10|Y-6
3564;11;-5;31,26694726;Y;Y;N;0,2036266;X10|Y-6
3558;11;-7;27,21049649;Y;N;N;0,05570021;X10|Y-8
3557;11;-7;27,21049649;N;N;N;0,107088906;X10|Y-8
3560;11;-7;27,21049649;Y;Y;N;0,166622547;X10|Y-8
3559;11;-7;27,21049649;N;Y;N;0,289025127;X10|Y-8
3702;11;11;19,40349683;Y;N;N;0,035438965;X10|Y10
3701;11;11;19,40349683;N;N;N;0,069510754;X10|Y10
3704;11;11;19,40349683;Y;Y;N;0,110744679;X10|Y10
3703;11;11;19,40349683;N;Y;N;0,202050946;X10|Y10
3706;11;13;16,23036569;Y;N;N;0,02941844;X10|Y12
3705;11;13;16,23036569;N;N;N;0,058050321;X10|Y12
3708;11;13;16,23036569;Y;Y;N;0,093166589;X10|Y12
3707;11;13;16,23036569;N;Y;N;0,172796313;X10|Y12
3710;11;15;13,60887339;Y;N;N;0,025203742;X10|Y14
3709;11;15;13,60887339;N;N;N;0,049944697;X10|Y14
3712;11;15;13,60887339;Y;Y;N;0,08057709;X10|Y14
3711;11;15;13,60887339;N;Y;N;0,151241129;X10|Y14
3714;11;17;11,4764043;Y;N;N;0,022214506;X10|Y16
3713;11;17;11,4764043;N;N;N;0,044154026;X10|Y16
3770;11;17;11,4764043;Y;Y;N;0,071502143;X10|Y16
3715;11;17;11,4764043;N;Y;N;0,135379528;X10|Y16
3772;11;19;9,749885671;Y;N;N;0,020050684;X10|Y18
3771;11;19;9,749885671;N;N;N;0,039940461;X10|Y18
3774;11;19;9,749885671;Y;Y;N;0,06485586;X10|Y18
3773;11;19;9,749885671;N;Y;N;0,123586005;X10|Y18
3776;11;21;8,349823587;Y;N;N;0,018448804;X10|Y20
3775;11;21;8,349823587;N;N;N;0,036809243;X10|Y20
3778;11;21;8,349823587;Y;Y;N;0,059893202;X10|Y20
3777;11;21;8,349823587;N;Y;N;0,114680527;X10|Y20
3780;11;23;7,208695831;Y;N;N;0,01723665;X10|Y22
3779;11;23;7,208695831;N;N;N;0,03443306;X10|Y22
3782;11;23;7,208695831;Y;Y;N;0,056113671;X10|Y22
3781;11;23;7,208695831;N;Y;N;0,107840262;X10|Y22
3784;11;25;6,272160998;Y;N;N;0,016300573;X10|Y24
3783;11;25;6,272160998;N;N;N;0,032594066;X10|Y24
3786;11;25;6,272160998;Y;Y;N;0,053180538;X10|Y24
3785;11;25;6,272160998;N;Y;N;0,102496921;X10|Y24
3842;11;27;5,497567902;Y;N;N;0,015564282;X10|Y26
3787;11;27;5,497567902;N;N;N;0,031145104;X10|Y26
3844;11;27;5,497567902;Y;Y;N;0,050864527;X10|Y26
3843;11;27;5,497567902;N;Y;N;0,098256064;X10|Y26
3846;11;29;4,851784109;Y;N;N;0,014975529;X10|Y28
3845;11;29;4,851784109;N;N;N;0,029984924;X10|Y28
3848;11;29;4,851784109;Y;Y;N;0,049006939;X10|Y28
3847;11;29;4,851784109;N;Y;N;0,094840666;X10|Y28
3850;11;31;4,309129266;Y;N;N;0,014497798;X10|Y30
3849;11;31;4,309129266;N;N;N;0,0290425;X10|Y30
3852;11;31;4,309129266;Y;Y;N;0,047495928;X10|Y30
3851;11;31;4,309129266;N;Y;N;0,092053272;X10|Y30
3854;11;33;3,849653053;Y;N;N;0,014105058;X10|Y32
3853;11;33;3,849653053;N;N;N;0,028267051;X10|Y32
3856;11;33;3,849653053;Y;Y;N;0,046251234;X10|Y32
3855;11;33;3,849653053;N;Y;N;0,089750919;X10|Y32
4138;13;-1;31,28478053;Y;N;N;0,070214241;X12|Y-2
4137;13;-1;31,28478053;N;N;N;0,133106001;X12|Y-2
4140;13;-1;31,28478053;Y;Y;N;0,203802015;X12|Y-2
4139;13;-1;31,28478053;N;Y;N;0,342298792;X12|Y-2
4134;13;-3;30,03277986;Y;N;N;0,065416775;X12|Y-4
4133;13;-3;30,03277986;N;N;N;0,124587186;X12|Y-4
4136;13;-3;30,03277986;Y;Y;N;0,191759484;X12|Y-4
4135;13;-3;30,03277986;N;Y;N;0,325417363;X12|Y-4
4130;13;-5;27,78463236;Y;N;N;0,057559951;X12|Y-6
4075;13;-5;27,78463236;N;N;N;0,110463722;X12|Y-6
4132;13;-5;27,78463236;Y;Y;N;0,171513137;X12|Y-6
4131;13;-5;27,78463236;N;Y;N;0,296231345;X12|Y-6
4072;13;-7;24,9427916;Y;N;N;0,048894083;X12|Y-8
4071;13;-7;24,9427916;N;N;N;0,094632764;X12|Y-8
4074;13;-7;24,9427916;Y;Y;N;0,148392511;X12|Y-8
4073;13;-7;24,9427916;N;Y;N;0,261607021;X12|Y-8
4217;13;11;18,98471482;N;Y;N;0,197987704;X12|Y10
4216;13;11;18,98471482;Y;N;N;0,034581083;X12|Y10
4215;13;11;18,98471482;N;N;N;0,067886134;X12|Y10
4218;13;11;18,98471482;Y;Y;N;0,108268467;X12|Y10
4274;13;13;16,33885993;Y;N;N;0,029606869;X12|Y12
4219;13;13;16,33885993;N;N;N;0,058411105;X12|Y12
4276;13;13;16,33885993;Y;Y;N;0,093723906;X12|Y12
4275;13;13;16,33885993;N;Y;N;0,173738709;X12|Y12
4278;13;15;14,03750445;Y;N;N;0,025850253;X12|Y14
4277;13;15;14,03750445;N;N;N;0,05119252;X12|Y14
4280;13;15;14,03750445;Y;Y;N;0,082523757;X12|Y14
4279;13;15;14,03750445;N;Y;N;0,154607898;X12|Y14
4282;13;17;12,08091091;Y;N;N;0,023024815;X12|Y16
4281;13;17;12,08091091;N;N;N;0,045727188;X12|Y16
4284;13;17;12,08091091;Y;Y;N;0,073974281;X12|Y16
4283;13;17;12,08091091;N;Y;N;0,139727827;X12|Y16
4286;13;19;10,43704966;Y;N;N;0,020885994;X12|Y18
4285;13;19;10,43704966;N;N;N;0,041569229;X12|Y18
4288;13;19;10,43704966;Y;Y;N;0,067429313;X12|Y18
4287;13;19;10,43704966;N;Y;N;0,128170445;X12|Y18
4290;13;21;9,062491612;Y;N;N;0,019247861;X12|Y20
4289;13;21;9,062491612;N;N;N;0,038372442;X12|Y20
4346;13;21;9,062491612;Y;Y;N;0,062373237;X12|Y20
4291;13;21;9,062491612;N;Y;N;0,11914167;X12|Y20
4348;13;23;7,913407373;Y;N;N;0,017975649;X12|Y22
4347;13;23;7,913407373;N;N;N;0,035882414;X12|Y22
4350;13;23;7,913407373;Y;Y;N;0,05842039;X12|Y22
4349;13;23;7,913407373;N;Y;N;0,112020997;X12|Y22
4352;13;25;6,950378499;Y;N;N;0,016973308;X12|Y24
4351;13;25;6,950378499;N;N;N;0,033916057;X12|Y24
4354;13;25;6,950378499;Y;Y;N;0,055289781;X12|Y24
4353;13;25;6,950378499;N;Y;N;0,106342461;X12|Y24
4356;13;27;6,139896986;Y;N;N;0,016172468;X12|Y26
4355;13;27;6,139896986;N;N;N;0,03234212;X12|Y26
4358;13;27;6,139896986;Y;Y;N;0,052778144;X12|Y26
4357;13;27;6,139896986;N;Y;N;0,101761478;X12|Y26
4360;13;29;5,454307212;Y;N;N;0,015524139;X12|Y28
4359;13;29;5,454307212;N;N;N;0,031066045;X12|Y28
4362;13;29;5,454307212;Y;Y;N;0,050738033;X12|Y28
4361;13;29;5,454307212;N;Y;N;0,098023885;X12|Y28
4418;13;31;4,871128793;Y;N;N;0,014992842;X12|Y30
4363;13;31;4,871128793;N;N;N;0,030019062;X12|Y30
4420;13;31;4,871128793;Y;Y;N;0,049061637;X12|Y30
4419;13;31;4,871128793;N;Y;N;0,094941413;X12|Y30
4422;13;33;4,3722159;Y;N;N;0,014552556;X12|Y32
4421;13;33;4,3722159;N;N;N;0,029150569;X12|Y32
4424;13;33;4,3722159;Y;Y;N;0,047669292;X12|Y32
4423;13;33;4,3722159;N;Y;N;0,092373501;X12|Y32
3500;15;-1;27,31418935;Y;N;N;0,056031855;X14|Y-2
3445;15;-1;27,31418935;N;N;N;0,107691632;X14|Y-2
3502;15;-1;27,31418935;Y;Y;N;0,16749749;X14|Y-2
3501;15;-1;27,31418935;N;Y;N;0,290318903;X14|Y-2
3442;15;-3;26,46061035;Y;N;N;0,053356264;X14|Y-4
3441;15;-3;26,46061035;N;N;N;0,10281791;X14|Y-4
3444;15;-3;26,46061035;Y;Y;N;0,160403721;X14|Y-4
3443;15;-3;26,46061035;N;Y;N;0,279771543;X14|Y-4
3438;15;-5;24,8944002;Y;N;N;0,048757806;X14|Y-6
3437;15;-5;24,8944002;N;N;N;0,094381655;X14|Y-6
3440;15;-5;24,8944002;Y;Y;N;0,148022072;X14|Y-6
3439;15;-5;24,8944002;N;Y;N;0,261040591;X14|Y-6
3434;15;-7;22,84706736;Y;N;N;0,043311912;X14|Y-8
3433;15;-7;22,84706736;N;N;N;0,08429146;X14|Y-8
3436;15;-7;22,84706736;Y;Y;N;0,133039707;X14|Y-8
3435;15;-7;22,84706736;N;Y;N;0,237811892;X14|Y-8
3578;15;11;18,26918871;Y;N;N;0,03316145;X14|Y10
3577;15;11;18,26918871;N;N;N;0,065191579;X14|Y10
3580;15;11;18,26918871;Y;Y;N;0,104150143;X14|Y10
3579;15;11;18,26918871;N;Y;N;0,191188329;X14|Y10
3582;15;13;16,0922435;Y;N;N;0,029180235;X14|Y12
3581;15;13;16,0922435;N;N;N;0,057594039;X14|Y12
3584;15;13;16,0922435;Y;Y;N;0,092461382;X14|Y12
3583;15;13;16,0922435;N;Y;N;0,171602422;X14|Y12
