ID;MATCH_ID;EVENT_ID;TYPE_ID;PERIOD_ID;TIME_MIN;TIME_SEC;TEAM_ID;X;Y;PLAYER_ID;PLAYER_NAME;PENALTY;HEAD;RIGHT_FOOTED;OTHER_BODY_PART;REGULAR_PLAY;FAST_BREAK;SET_PIECE;FROM_CORNER;FREE_KICK;OWN_GOAL;ASSISTED;LEFT_FOOTED;TARGETED_LOW_LEFT;TARGETED_HIGH_LEFT;TARGETED_LOW_CENTER;TARGETED_HIGH_CENTER;TARGETED_LOW_RIGHT;TARGETED_HIGH_RIGHT;BLOCKED;TARGETED_CLOSE_LEFT;TARGETED_CLOSE_RIGHT;TARGETED_CLOSE_HIGH;TARGETED_CLOSE_LEFT_AND_HIGH;TARGETED_CLOSE_RIGHT_AND_HIGH;PROJECTED_GOAL_MOUTH_Y;PROJECTED_GOAL_MOUTH_Z;DEFLECTION;HIT_WOODWORK;BIG_CHANCE;INDIVIDUAL_CHANCE;HIT_RIGHT_POST;HIT_LEFT_POST;HIT_BAR;OUT_ON_SIDELINE;KICKOFF;FIRST_TOUCH;NOT_ASSISTED;EVENT_TYPE_NAME;TEAM_NAME;IS_GOAL;GOAL_CNT;RESULT;TEAM_SIDE;X_REL_PC;Y_REL_PC;X_REL_M;Y_REL_M;X_REL_M_TEAM;Y_REL_M_TEAM;DISTANCE;DISTANCE_BUCKET;EVENT_COUNT;FOOTBALL_PITCH_CELL;MATCH_DATE
1179308174;9bkjge2v7vvan9tie3nt1pj6y;420;13;1;42;22;;87,6;53;;anonymized;N;N;Y;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;41,8;22,2;N;N;N;Y;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;home;12,4;3;12,896;2,04;12,896;-2,04;13,05635539;14;1;X12|Y2;21-oct-17
1650908702;9bkjge2v7vvan9tie3nt1pj6y;550;13;2;49;15;;92,2;46,9;;anonymized;N;Y;N;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;48,9;47,2;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;home;7,8;-3,1;8,112;-2,108;8,112;2,108;8,381420405;9;1;X8|Y-4;21-oct-17
2089487918;9bkjge2v7vvan9tie3nt1pj6y;570;15;2;50;41;;83,6;69,7;;anonymized;N;N;N;N;Y;N;N;N;N;N;Y;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;16,4;19,7;17,056;13,396;17,056;-13,396;21,68778347;22;1;X16|Y12;21-oct-17
1884768747;9bkjge2v7vvan9tie3nt1pj6y;401;13;2;54;14;;76,2;41,7;;anonymized;N;N;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;37;8,3;N;N;N;Y;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;away;23,8;-8,3;24,752;-5,644;79,248;-5,644;25,3873244;26;1;X24|Y-6;21-oct-17
1136292398;9bkjge2v7vvan9tie3nt1pj6y;418;15;2;56;2;;91;55,1;;anonymized;N;Y;N;N;Y;N;N;N;N;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;48,1;3,2;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;away;9;5,1;9,36;3,468;94,64;3,468;9,981814665;10;1;X8|Y2;21-oct-17
1466186464;9bkjge2v7vvan9tie3nt1pj6y;447;13;2;59;4;;86;32,5;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;74,6;1,4;N;N;Y;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;away;14;-17,5;14,56;-11,9;89,44;-11,9;18,80435056;19;1;X14|Y-12;21-oct-17
1209529257;9bkjge2v7vvan9tie3nt1pj6y;728;15;2;67;32;;81,6;40;;anonymized;N;N;N;N;Y;N;N;N;N;N;Y;Y;Y;N;N;N;N;N;N;N;N;N;N;N;53,7;2,5;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;18,4;-10;19,136;-6,8;19,136;6,8;20,30828639;21;1;X18|Y-8;21-oct-17
1487860946;9bkjge2v7vvan9tie3nt1pj6y;567;15;2;72;30;;78,3;26,7;;anonymized;N;N;Y;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;48,1;33,5;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;away;21,7;-23,3;22,568;-15,844;81,432;-15,844;27,57438957;28;1;X22|Y-16;21-oct-17
1796424553;9bkjge2v7vvan9tie3nt1pj6y;844;13;2;79;48;;80,5;67,9;;anonymized;N;N;Y;N;N;N;Y;N;N;N;Y;N;N;N;N;N;N;N;N;N;Y;N;N;N;42,4;20,8;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Miss;home;19,5;17,9;20,28;12,172;20,28;-12,172;23,65239912;24;1;X20|Y12;21-oct-17
1711203492;9bkjge2v7vvan9tie3nt1pj6y;912;16;2;84;50;;84;56,3;;anonymized;N;N;Y;N;Y;N;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;45,6;0,6;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;Y;1;Goal;home;16;6,3;16,64;4,284;16,64;-4,284;17,18261493;18;1;X16|Y4;21-oct-17
1843862634;9bxfryl27a9bcvrl2n3xpnk2y;15;15;1;0;51;;90,2;59,2;;anonymized;N;Y;N;N;Y;N;N;N;N;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;47,9;13,9;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;away;9,8;9,2;10,192;6,256;93,808;6,256;11,95886282;12;1;X10|Y6;21-oct-17
1581699957;9bxfryl27a9bcvrl2n3xpnk2y;112;15;1;9;40;;89,3;45,8;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;Y;N;N;N;N;N;N;N;N;51;25,3;N;N;Y;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;away;10,7;-4,2;11,128;-2,856;92,872;-2,856;11,48865179;12;1;X10|Y-4;21-oct-17
1788988200;9bxfryl27a9bcvrl2n3xpnk2y;151;15;1;12;19;;85,5;62;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;away;14,5;12;15,08;8,16;88,92;8,16;17,14619491;18;1;X14|Y8;21-oct-17
1345122788;9bxfryl27a9bcvrl2n3xpnk2y;193;13;1;21;9;;93,3;42,9;;anonymized;N;Y;N;N;N;N;N;Y;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;64,4;23,6;N;N;N;N;N;N;N;N;N;N;N;Shot;anonymized;N;0;Miss;home;6,7;-7,1;6,968;-4,828;6,968;4,828;8,477181607;9;1;X6|Y-6;21-oct-17
1432854467;9bxfryl27a9bcvrl2n3xpnk2y;202;15;1;22;2;;86,5;54,5;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;Y;N;N;N;N;N;N;N;N;N;50,9;3,8;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;home;13,5;4,5;14,04;3,06;14,04;-3,06;14,3695929;15;1;X14|Y2;21-oct-17
1721867278;9bxfryl27a9bcvrl2n3xpnk2y;221;16;1;24;0;;5;42,7;;anonymized;N;Y;N;N;Y;N;N;N;N;Y;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;47,4;24,1;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;Y;1;Goal;home;95;-7,3;98,8;-4,964;98,8;4,964;98,92462432;99;1;X98|Y-6;21-oct-17
1401971230;9kizvb65fbdqkldjj3yaa9u22;560;13;2;88;46;;76,9;76,3;;anonymized;N;N;Y;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;37,3;70,8;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Miss;home;23,1;26,3;24,024;17,884;24,024;-17,884;29,94979185;30;1;X24|Y16;13-dic-17
1507136108;9kqw6cjk57rb3mvv8oxa2qgyy;39;15;1;2;44;;77,2;30,3;;anonymized;N;N;N;N;Y;N;N;N;N;N;Y;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;away;22,8;-19,7;23,712;-13,396;80,288;-13,396;27,23438562;28;1;X22|Y-14;12-dic-17
2133190435;9kqw6cjk57rb3mvv8oxa2qgyy;119;15;1;10;2;;85,5;48,7;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;away;14,5;-1,3;15,08;-0,884;88,92;-0,884;15,10588812;16;1;X14|Y-2;12-dic-17
1342819751;9kqw6cjk57rb3mvv8oxa2qgyy;161;13;1;17;16;;78,4;35,1;;anonymized;N;N;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;39,7;6,9;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Miss;home;21,6;-14,9;22,464;-10,132;22,464;10,132;24,64322868;25;1;X22|Y-12;12-dic-17
1077788337;9kqw6cjk57rb3mvv8oxa2qgyy;186;13;1;20;13;;74;56,3;;anonymized;N;N;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;38,3;8,3;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Miss;home;26;6,3;27,04;4,284;27,04;-4,284;27,37725801;28;1;X26|Y4;12-dic-17
1133966258;9kqw6cjk57rb3mvv8oxa2qgyy;224;13;1;21;58;;83,1;67,2;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;Y;N;N;N;43,4;5,6;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Miss;away;16,9;17,2;17,576;11,696;86,424;11,696;21,11189693;22;1;X16|Y10;12-dic-17
1266301790;9zgjlsix52y9moz979t6cxvmy;1099;15;2;93;59;;95,2;55,7;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;Y;N;N;N;N;N;N;N;N;N;49,4;5,7;N;N;Y;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;away;4,8;5,7;4,992;3,876;99,008;3,876;6,320082278;7;1;X4|Y2;11-feb-18
1238430502;9z3snxs8tdr7d4ik6fta4e63u;74;16;1;6;55;;91;59,2;;anonymized;N;N;N;N;Y;N;N;N;N;N;Y;Y;Y;N;N;N;N;N;N;N;N;N;N;N;54,1;2,5;N;N;Y;N;N;N;N;N;N;Y;N;Shot;anonymized;Y;1;Goal;home;9;9,2;9,36;6,256;9,36;-6,256;11,25820305;12;1;X8|Y6;11-feb-18
1227873467;9z3snxs8tdr7d4ik6fta4e63u;114;16;1;13;0;;88,2;57,1;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;45,5;1,9;N;N;N;N;N;N;N;N;N;N;N;Shot;anonymized;Y;1;Goal;away;11,8;7,1;12,272;4,828;91,728;4,828;13,18755353;14;1;X12|Y4;11-feb-18
1788445617;9z3snxs8tdr7d4ik6fta4e63u;237;15;1;22;55;;93,9;43,7;;anonymized;N;Y;N;N;N;N;N;Y;N;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;47;3,2;N;N;Y;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;home;6,1;-6,3;6,344;-4,284;6,344;4,284;7,654997845;8;1;X6|Y-6;11-feb-18
1100339222;9z3snxs8tdr7d4ik6fta4e63u;283;16;1;26;55;;90,9;48,9;;anonymized;N;Y;N;N;N;N;Y;N;N;N;Y;N;Y;N;N;N;N;N;N;N;N;N;N;N;52,8;10,1;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;Y;1;Goal;home;9,1;-1,1;9,464;-0,748;9,464;0,748;9,493513575;10;1;X8|Y-2;11-feb-18
1330332262;9z3snxs8tdr7d4ik6fta4e63u;258;14;1;30;44;;91,4;43,9;;anonymized;N;N;Y;N;N;N;N;Y;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;55,7;1,3;N;N;Y;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Post;away;8,6;-6,1;8,944;-4,148;95,056;-4,148;9,859058779;10;1;X8|Y-6;11-feb-18
1614515869;9z3snxs8tdr7d4ik6fta4e63u;330;15;1;32;37;;74,2;36,1;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;25,8;-13,9;26,832;-9,452;26,832;9,452;28,44813751;29;1;X26|Y-10;11-feb-18
1950901269;9z3snxs8tdr7d4ik6fta4e63u;391;15;1;37;49;;79,7;73,9;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;20,3;23,9;21,112;16,252;21,112;-16,252;26,64289864;27;1;X20|Y16;11-feb-18
1248683821;9z3snxs8tdr7d4ik6fta4e63u;438;15;1;41;41;;84,1;73,9;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;15,9;23,9;16,536;16,252;16,536;-16,252;23,18548684;24;1;X16|Y16;11-feb-18
2010841925;9z3snxs8tdr7d4ik6fta4e63u;486;13;2;45;14;;90,3;29,7;;anonymized;N;N;Y;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;40,5;15,3;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Miss;home;9,7;-20,3;10,088;-13,804;10,088;13,804;17,09731441;18;1;X10|Y-14;11-feb-18
2069949483;9ywo6k1qwetbmnjpdb137g296;697;13;2;77;21;;73,8;66,9;;anonymized;N;N;N;N;N;N;Y;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;49,1;77,8;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Miss;away;26,2;16,9;27,248;11,492;76,752;11,492;29,57227702;30;1;X26|Y10;10-feb-18
2044834710;9ywo6k1qwetbmnjpdb137g296;735;15;2;81;31;;81,3;44,2;;anonymized;N;N;N;N;N;N;Y;N;N;N;Y;Y;N;N;N;N;N;Y;N;N;N;N;N;N;47,4;28,5;N;N;N;Y;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;away;18,7;-5,8;19,448;-3,944;84,552;-3,944;19,84388672;20;1;X18|Y-4;10-feb-18
1436212369;9ywo6k1qwetbmnjpdb137g296;742;15;2;81;59;;92,9;51,8;;anonymized;N;N;Y;N;N;N;N;Y;N;N;Y;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;away;7,1;1,8;7,384;1,224;96,616;1,224;7,484759983;8;1;X6|Y0;10-feb-18
1140093917;9ywo6k1qwetbmnjpdb137g296;744;16;2;82;31;;88,3;50;;anonymized;Y;N;Y;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;54,3;18,4;N;N;Y;N;N;N;N;N;N;N;N;Shot;anonymized;Y;1;Goal;away;11,7;0;12,168;0;91,832;0;12,168;13;1;X12|Y0;10-feb-18
1880266955;a00o78vkgqhx4wcvq1r6cilpm;146;13;1;13;56;;91,3;50,3;;anonymized;N;Y;N;N;N;N;N;Y;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;33,9;12,5;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;home;8,7;0,3;9,048;0,204;9,048;-0,204;9,050299443;10;1;X8|Y0;10-feb-18
1591674055;a00o78vkgqhx4wcvq1r6cilpm;271;15;1;24;56;;87,3;37,3;;anonymized;N;Y;N;N;Y;N;N;N;N;N;Y;N;N;N;N;Y;N;N;N;N;N;N;N;N;50,7;28,5;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;home;12,7;-12,7;13,208;-8,636;13,208;8,636;15,78074016;16;1;X12|Y-10;10-feb-18
1574792228;a00o78vkgqhx4wcvq1r6cilpm;289;13;1;26;10;;92,7;50,7;;anonymized;N;Y;N;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;47,2;65,3;N;N;Y;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;home;7,3;0,7;7,592;0,476;7,592;-0,476;7,606907387;8;1;X6|Y0;10-feb-18
2114444221;a00o78vkgqhx4wcvq1r6cilpm;323;13;1;28;54;;93,9;42,1;;anonymized;N;N;Y;N;N;N;N;Y;N;N;Y;N;N;N;N;N;N;N;N;N;Y;N;N;N;40,8;1,4;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;home;6,1;-7,9;6,344;-5,372;6,344;5,372;8,312924876;9;1;X6|Y-6;10-feb-18
1073833483;a00o78vkgqhx4wcvq1r6cilpm;371;13;1;39;54;;82,8;26,4;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;45,7;59,7;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Miss;away;17,2;-23,6;17,888;-16,048;86,112;-16,048;24,03162183;25;1;X16|Y-18;10-feb-18
1912560972;9wufpqv2066uv42xgsp9dqs8a;48;16;1;4;56;;90,6;46,6;;anonymized;N;Y;N;N;Y;N;N;N;N;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;45,5;13,9;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;Y;1;Goal;away;9,4;-3,4;9,776;-2,312;94,224;-2,312;10,0456717;11;1;X8|Y-4;3-feb-18
2044710112;9wufpqv2066uv42xgsp9dqs8a;70;13;1;7;17;;89,5;30,1;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;Y;N;N;N;42,9;2,8;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Miss;home;10,5;-19,9;10,92;-13,532;10,92;13,532;17,38854289;18;1;X10|Y-14;3-feb-18
2068111216;9wufpqv2066uv42xgsp9dqs8a;134;13;1;14;6;;89,4;66,3;;anonymized;N;Y;N;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;0,7;6,9;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;away;10,6;16,3;11,024;11,084;92,976;11,084;15,63277429;16;1;X10|Y10;3-feb-18
1686862916;9wufpqv2066uv42xgsp9dqs8a;145;15;1;16;16;;82,1;54,8;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;Y;N;N;N;N;N;N;N;N;N;51,3;6,3;N;N;N;Y;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;home;17,9;4,8;18,616;3,264;18,616;-3,264;18,89997757;19;1;X18|Y2;3-feb-18
1090465131;9vq89e265beeer3v3b552gx9m;1104;13;2;82;12;;92,8;56;;anonymized;N;Y;N;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;99,8;2,8;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;away;7,2;6;7,488;4,08;96,512;4,08;8,527399604;9;1;X6|Y4;30-ene-18
2026704257;9vq89e265beeer3v3b552gx9m;581;16;2;85;50;;94,2;44,7;;anonymized;N;N;Y;N;Y;N;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;46,4;19;N;N;Y;N;N;N;N;N;N;Y;N;Shot;anonymized;Y;1;Goal;home;5,8;-5,3;6,032;-3,604;6,032;3,604;7,026652119;8;1;X6|Y-4;30-ene-18
1172064514;9vf0efbkf724sq11bhfg4x6cq;289;13;1;22;30;;93,3;56,5;;anonymized;N;Y;N;N;N;N;N;Y;N;N;Y;N;N;N;N;N;N;N;N;N;Y;N;N;N;41,5;8,3;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;away;6,7;6,5;6,968;4,42;97,032;4,42;8,251631596;9;1;X6|Y4;22-ene-18
2023501251;9vf0efbkf724sq11bhfg4x6cq;277;13;1;35;21;;77,4;48,7;;anonymized;N;N;N;N;N;N;Y;N;N;N;N;Y;N;Y;N;N;N;N;N;N;N;N;N;N;65,2;72,2;N;N;N;Y;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;home;22,6;-1,3;23,504;-0,884;23,504;0,884;23,52061802;24;1;X22|Y-2;22-ene-18
1260666800;9vf0efbkf724sq11bhfg4x6cq;316;16;1;39;59;;89,3;52;;anonymized;N;N;Y;N;N;N;N;Y;N;N;Y;N;Y;N;N;N;N;N;N;N;N;N;N;N;54,1;2,5;N;N;Y;N;N;N;N;N;N;Y;N;Shot;anonymized;Y;1;Goal;home;10,7;2;11,128;1,36;11,128;-1,36;11,21079765;12;1;X10|Y0;22-ene-18
1203399685;9vf0efbkf724sq11bhfg4x6cq;511;13;1;46;8;;89,6;45;;anonymized;N;N;Y;N;N;Y;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;Y;N;N;N;40,8;13,9;N;N;Y;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;away;10,4;-5;10,816;-3,4;93,184;-3,4;11,33780649;12;1;X10|Y-4;22-ene-18
1672431031;9vf0efbkf724sq11bhfg4x6cq;693;15;2;57;35;;78,2;34;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;away;21,8;-16;22,672;-10,88;81,328;-10,88;25,14744488;26;1;X22|Y-12;22-ene-18
1929533963;9vf0efbkf724sq11bhfg4x6cq;694;15;2;57;38;;85,2;33,7;;anonymized;N;N;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;away;14,8;-16,3;15,392;-11,084;88,608;-11,084;18,96757022;19;1;X14|Y-12;22-ene-18
1337817484;9vf0efbkf724sq11bhfg4x6cq;715;15;2;59;59;;77,7;61,1;;anonymized;N;N;N;N;N;N;N;N;Y;N;N;Y;N;Y;N;N;N;N;N;N;N;N;N;N;52,3;34,2;N;N;N;N;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;away;22,3;11,1;23,192;7,548;80,808;7,548;24,38936588;25;1;X22|Y6;22-ene-18
1909361504;9vf0efbkf724sq11bhfg4x6cq;777;15;2;64;39;;79,6;42,4;;anonymized;N;N;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;away;20,4;-7,6;21,216;-5,168;82,784;-5,168;21,836366;22;1;X20|Y-6;22-ene-18
2087402015;9idr5riquvnolmhta4lfc7622;560;13;2;60;28;;77,9;22,8;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;64,9;6,9;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Miss;away;22,1;-27,2;22,984;-18,496;81,016;-18,496;29,50197065;30;1;X22|Y-20;2-dic-17
1336219020;9idr5riquvnolmhta4lfc7622;836;15;2;66;5;;86,3;49,1;;anonymized;N;Y;N;N;Y;N;N;N;N;N;Y;N;N;N;Y;N;N;N;N;N;N;N;N;N;51,6;10,1;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;home;13,7;-0,9;14,248;-0,612;14,248;0,612;14,26113768;15;1;X14|Y-2;2-dic-17
1332061177;9idr5riquvnolmhta4lfc7622;856;13;2;68;19;;90;48,5;;anonymized;N;Y;N;N;N;N;N;Y;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;97,3;2,8;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;home;10;-1,5;10,4;-1,02;10,4;1,02;10,44989952;11;1;X10|Y-2;2-dic-17
1989734182;9idr5riquvnolmhta4lfc7622;858;15;2;68;29;;84;70,1;;anonymized;N;N;Y;N;N;N;N;Y;N;N;Y;N;N;N;Y;N;N;N;N;N;N;N;N;N;48,9;3,8;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;16;20,1;16,64;13,668;16,64;-13,668;21,53378332;22;1;X16|Y12;2-dic-17
1192994095;9idr5riquvnolmhta4lfc7622;868;13;2;69;47;;92,7;57,7;;anonymized;N;N;N;N;Y;N;N;N;N;N;Y;Y;N;N;N;N;N;N;N;Y;N;N;N;N;59;12,5;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;home;7,3;7,7;7,592;5,236;7,592;-5,236;9,222481228;10;1;X6|Y4;2-dic-17
1384873926;9idr5riquvnolmhta4lfc7622;936;15;2;76;3;;77,5;44,3;;anonymized;N;N;N;N;Y;N;N;N;N;N;Y;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;22,5;-5,7;23,4;-3,876;23,4;3,876;23,71884011;24;1;X22|Y-4;2-dic-17
1665411886;9idr5riquvnolmhta4lfc7622;1040;15;2;83;26;;91,6;76,5;;anonymized;N;N;N;N;Y;N;N;N;N;N;Y;Y;N;N;Y;N;N;N;N;N;N;N;N;N;50,3;6,3;Y;N;N;N;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;8,4;26,5;8,736;18,02;8,736;-18,02;20,02593558;21;1;X8|Y18;2-dic-17
1516132510;9idr5riquvnolmhta4lfc7622;778;13;2;88;30;;81,9;67,3;;anonymized;N;N;N;N;Y;N;N;N;N;N;Y;Y;N;N;N;N;N;N;N;N;N;N;N;N;35,3;2,8;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Miss;away;18,1;17,3;18,824;11,764;85,176;11,764;22,19762762;23;1;X18|Y10;2-dic-17
1844597160;9idr5riquvnolmhta4lfc7622;783;13;2;89;12;;91,6;52,7;;anonymized;N;Y;N;N;N;N;N;Y;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;52,9;72,2;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;away;8,4;2,7;8,736;1,836;95,264;1,836;8,9268467;9;1;X8|Y0;2-dic-17
2138456842;9hyubpra2vjpm3bs9axljhpii;308;15;1;25;39;;85,2;38,8;;anonymized;N;N;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;Y;N;N;N;N;N;N;N;47,2;1,9;N;N;N;N;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;away;14,8;-11,2;15,392;-7,616;88,608;-7,616;17,17315114;18;1;X14|Y-8;29-nov-17
